"Start Time","Tue Nov 22 16:12:33 2011","16:12:32 minus 372 ms","Subject","001","Target Distance",225,"Radius",37.5

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
6450,240,459,1774,238,455,1,4.47214
8968,399,525,1632,384,502,1,27.4591
11341,240,140,856,264,183,0,49.2443
12772,240,459,1001,238,450,1,9.21954
14517,559,459,811,536,460,1,23.0217
16892,399,525,906,402,502,1,23.1948
18541,400,75,1062,398,89,1,14.1421
20346,399,525,775,400,543,1,18.0278
21864,240,459,886,243,464,1,5.83095
23493,175,299,721,182,326,1,27.8927
24957,559,459,728,536,455,1,23.3452
26429,625,300,659,636,298,1,11.1803
27831,240,140,687,255,141,1,15.0333
29259,399,525,987,400,543,1,18.0278
30989,559,459,1009,548,469,1,14.8661
32741,625,300,665,645,307,1,21.1896
34888,559,140,830,526,152,0,35.1141
36777,240,140,1631,243,173,0,33.1361
38979,240,459,1002,269,460,1,29.0172
40726,559,459,1151,548,450,1,14.2127
42620,240,140,1049,255,148,1,17
44412,559,459,795,531,455,1,28.2843
45952,625,300,613,657,300,1,32
47309,240,140,753,238,110,1,30.0666
48805,559,140,919,536,152,1,25.9422
50464,175,299,632,198,298,1,23.0217
52324,399,525,632,400,502,1,23.0217
53699,559,140,605,540,127,1,23.0217
55048,175,299,537,166,241,0,58.6941
56162,399,525,598,402,502,1,23.1948
58821,559,459,658,521,410,0,62.0081
60057,625,300,653,657,340,0,51.225
61285,399,525,1254,398,529,1,4.12311
63281,400,75,892,400,84,1,9
64916,625,300,789,645,300,1,20
66448,399,525,632,412,562,0,39.2173
67657,625,300,967,626,300,1,1
69366,400,75,666,384,63,1,20
70769,240,140,743,255,141,1,15.0333
72254,400,75,653,407,47,1,28.8617
73644,175,299,925,177,293,1,6.32456
75311,559,459,1023,540,433,1,32.2025
77076,399,525,934,400,529,1,4.12311
78753,559,459,709,526,414,0,55.8032
80037,625,300,700,602,300,1,23
81476,559,459,721,576,493,0,38.0132
82772,625,300,762,626,340,0,40.0125
84850,240,459,1056,234,455,1,7.2111
86643,400,75,783,398,84,1,9.21954
89153,559,459,1064,536,474,1,27.4591
90961,559,140,981,567,141,1,8.06226
92685,625,300,859,621,284,1,16.4924
94287,559,140,734,540,141,1,19.0263
95764,399,525,761,412,507,1,22.2036
97267,175,299,617,182,298,1,7.07107
98626,559,459,626,531,493,0,44.0454
99828,240,459,926,224,488,0,33.121
101329,175,299,783,182,298,1,7.07107
102854,400,75,680,400,42,0,33
104110,240,140,1137,243,157,1,17.2627
105991,175,299,960,177,298,1,2.23607
107695,559,140,851,536,141,1,23.0217
109289,240,140,912,238,141,1,2.23607
110945,625,300,742,590,302,0,35.0571
112264,559,140,748,536,136,1,23.3452
113756,625,300,947,586,300,0,39
115935,399,525,749,400,502,1,23.0217
117426,240,459,761,229,474,1,18.6011
118931,175,299,801,166,298,1,9.05539
120476,399,525,727,402,512,1,13.3417
121947,559,140,947,521,157,0,41.6293
123471,240,140,898,243,141,1,3.16228
125113,399,525,1008,384,502,1,27.4591
126864,625,300,1130,617,312,1,14.4222
129804,240,459,1138,243,455,1,5
131684,400,75,1130,398,115,0,40.05
133874,559,140,1029,540,141,1,19.0263
136299,559,459,994,567,464,1,9.43398
138037,175,299,919,182,340,0,41.5933
139528,400,75,1602,400,73,1,2
142445,559,459,1084,548,460,1,11.0454
144844,400,75,1132,400,73,1,2
146719,559,140,980,562,136,1,5
148436,175,299,824,182,300,1,7.07107
150002,559,459,1077,548,460,1,11.0454
151822,240,459,1043,259,460,1,19.0263
153603,399,525,877,402,502,1,23.1948
155222,400,75,782,402,73,1,2.82843
156748,559,140,1015,576,141,1,17.0294
158505,240,140,1036,243,141,1,3.16228
160283,240,459,994,238,455,1,4.47214
162019,559,140,927,548,141,1,11.0454
163684,240,459,1063,238,474,1,15.1327
165489,400,75,947,384,73,1,16.1245
167178,559,459,1096,540,464,1,19.6469
169017,400,75,878,398,89,1,14.1421
170638,240,140,844,238,148,1,8.24621
172226,175,299,904,173,298,1,2.23607
173873,625,300,905,631,300,1,6
175517,240,459,988,243,469,1,10.4403
177248,400,75,850,398,80,1,5.38516
178841,240,459,1090,238,460,1,2.23607
180674,625,300,824,626,298,1,2.23607
182241,240,459,1125,238,455,1,4.47214
184111,175,299,770,191,300,1,16.0312
185623,240,459,783,217,469,1,25.0799
