"Start Time","Wed Nov 23 09:39:22 2011","09:39:21 minus 957 ms","Subject","001","Target Distance",225,"Radius",37.5

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4873,240,459,1233,231,467,1,12.0416
6845,399,525,922,400,529,1,4.12311
8507,240,140,796,238,162,1,22.0907
10049,240,459,823,231,474,1,17.4929
11613,559,459,816,543,462,1,16.2788
13173,399,525,980,405,517,1,10
14893,400,75,973,398,96,1,21.095
16605,399,525,783,398,533,1,8.06226
18132,240,459,823,231,498,0,40.025
19528,175,299,769,184,300,1,9.05539
21034,559,459,667,567,498,0,39.8121
22279,625,300,801,648,333,0,40.2244
23652,240,140,932,250,150,1,14.1421
25324,399,525,885,405,517,1,10
26951,559,459,823,562,498,0,39.1152
28350,625,300,796,633,300,1,8
29891,559,140,912,555,155,1,15.5242
31542,240,140,971,238,143,1,3.60555
33255,240,459,836,250,438,1,23.2594
34829,559,459,803,550,474,1,17.4929
36375,240,140,945,220,138,1,20.0998
38064,559,459,788,555,443,1,16.4924
39594,625,300,788,633,300,1,8
41125,240,140,830,250,143,1,10.4403
42698,559,140,849,555,131,1,9.84886
44284,175,299,844,184,300,1,9.05539
45867,399,525,1042,400,521,1,4.12311
48225,559,140,940,555,143,1,5
49905,175,299,762,149,305,1,26.6833
51408,399,525,927,398,505,1,20.025
53073,559,459,971,567,467,1,11.3137
54781,625,300,755,640,300,1,15
56281,399,525,768,440,540,0,43.6578
57620,400,75,884,400,89,1,14
59241,625,300,749,640,286,1,20.5183
60728,399,525,826,400,529,1,4.12311
62298,625,300,769,633,300,1,8
63804,400,75,1117,400,96,1,21
65659,240,140,959,238,143,1,3.60555
67361,400,75,769,400,96,1,21
68869,175,299,941,173,310,1,11.1803
70549,559,459,1283,543,450,1,18.3576
72569,399,525,844,393,540,1,16.1555
74641,559,459,841,574,474,1,21.2132
76219,625,300,974,633,300,1,8
77932,559,459,818,562,467,1,8.544
79492,625,300,721,617,298,1,8.24621
80954,240,459,1561,243,450,1,9.48683
83911,400,75,948,393,77,1,7.28011
85598,559,459,892,562,467,1,8.544
87235,559,140,768,555,120,1,20.3961
88742,625,300,711,648,286,1,26.9258
90197,559,140,935,550,143,1,9.48683
91870,399,525,871,393,533,1,10
93484,175,299,1043,196,300,1,21.0238
95842,559,459,1046,555,474,1,15.5242
97626,240,459,1131,238,431,1,28.0713
100155,175,299,1294,208,298,0,33.0151
102022,400,75,816,398,77,1,2.82843
104233,240,140,994,250,155,1,18.0278
105966,175,299,728,196,281,1,27.6586
107435,559,140,1001,526,173,0,46.669
109011,240,140,728,227,143,1,13.3417
110482,625,300,924,640,300,1,15
112148,559,140,796,567,138,1,8.24621
113685,625,300,809,633,300,1,8
115237,399,525,950,398,517,1,8.06226
116925,240,459,1022,238,474,1,15.1327
119258,175,299,981,208,300,0,33.0151
120811,399,525,781,400,510,1,15.0333
123069,559,140,894,550,150,1,13.4536
124700,240,140,832,238,127,1,13.1529
126272,399,525,969,398,517,1,8.06226
127979,625,300,789,621,300,1,4
129511,240,459,856,255,481,1,26.6271
131763,400,75,789,405,77,1,5.38516
133290,559,140,837,562,143,1,4.24264
135607,559,459,925,581,467,1,23.4094
137273,175,299,796,149,298,1,26.0192
138808,400,75,738,398,84,1,9.21954
141024,559,459,804,562,505,0,46.0977
142402,400,75,755,398,66,1,9.21954
143900,559,140,741,581,143,1,22.2036
145383,175,299,748,166,310,1,14.2127
146872,559,459,982,562,486,1,27.1662
148597,240,459,1040,250,438,1,23.2594
150381,399,525,841,400,529,1,4.12311
151961,400,75,1029,400,101,1,26
153728,559,140,1095,550,150,1,13.4536
155565,240,140,1043,215,131,1,26.5707
157350,240,459,964,238,462,1,3.60555
159053,559,140,1131,562,150,1,10.4403
160923,240,459,892,231,474,1,17.4929
162559,400,75,724,417,73,1,17.1172
164025,559,459,954,543,462,1,16.2788
165717,400,75,838,400,73,1,2
167298,240,140,850,231,138,1,9.21954
168886,175,299,871,196,300,1,21.0238
170500,625,300,955,617,305,1,9.43398
172198,240,459,933,231,474,1,17.4929
173870,400,75,707,400,73,1,2
175321,240,459,1287,273,431,0,43.2782
177666,625,300,879,610,300,1,15
179282,240,459,946,238,474,1,15.1327
180967,175,299,820,177,300,1,2.23607
183014,240,459,1060,238,467,1,8.24621
184811,399,525,1064,398,505,1,20.025
