"Start Time","Thu Nov 24 09:02:20 2011","09:02:19 minus 802 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5560,240,140,796,243,164,1,24.1868
7093,625,300,1053,621,310,1,10.7703
8888,240,459,880,250,493,1,35.4401
10512,400,75,905,393,89,1,15.6525
12157,559,459,802,567,467,1,11.3137
13704,400,75,770,374,61,1,29.5296
15220,625,300,779,621,305,1,6.40312
16741,559,140,802,538,108,1,38.2753
18291,400,75,681,386,52,1,26.9258
19714,559,459,1097,555,414,1,45.1774
21546,400,75,718,398,84,1,9.21954
23005,240,459,727,231,431,1,29.4109
24478,399,525,762,400,533,1,8.06226
25986,400,75,674,400,89,1,14
27407,559,459,823,581,450,1,23.7697
28976,175,299,718,208,317,1,37.5899
30437,240,459,692,231,474,1,17.4929
31872,559,459,734,562,467,1,8.544
33352,625,300,729,633,298,1,8.24621
34825,559,459,665,567,474,1,17
36232,240,140,683,243,176,1,36.1248
37656,625,300,729,629,300,1,4
39131,175,299,727,173,305,1,6.32456
40599,559,140,754,543,152,1,20
42089,400,75,751,386,108,1,35.8469
43583,399,525,682,400,486,1,39.0128
45011,175,299,744,166,340,1,41.9762
46498,399,525,691,400,517,1,8.06226
47936,240,459,735,231,474,1,17.4929
49419,625,300,732,621,300,1,4
50894,400,75,744,386,108,1,35.8469
52380,559,459,670,543,438,1,26.4008
53796,399,525,692,400,529,1,4.12311
55236,240,140,718,215,112,1,37.5366
56696,559,140,726,531,136,1,28.2843
58169,399,525,672,398,533,1,8.06226
59581,559,459,650,555,431,1,28.2843
60975,175,299,762,189,333,1,36.7696
62477,240,140,697,227,136,1,13.6015
63918,240,459,959,285,383,0,88.3233
65939,625,300,901,598,298,1,27.074
67581,559,140,703,562,148,1,8.544
69029,400,75,727,398,112,1,37.054
70496,559,459,741,550,431,1,29.4109
71979,175,299,665,173,300,1,2.23607
73390,240,459,671,227,455,1,13.6015
74803,559,140,734,581,164,1,32.5576
76279,400,75,708,398,73,1,2.82843
77729,175,299,691,173,305,1,6.32456
79166,559,140,682,543,129,1,19.4165
80589,240,459,671,250,438,1,23.2594
82005,399,525,789,400,486,1,39.0128
83533,240,459,732,220,493,1,39.4462
85005,559,459,797,567,419,1,40.7922
86545,240,459,691,220,467,1,21.5407
87983,625,300,707,629,288,1,12.6491
89437,240,459,714,262,481,1,31.1127
90895,240,140,684,243,148,1,8.544
92321,625,300,707,610,300,1,15
93769,559,459,688,555,450,1,9.84886
95203,625,300,884,598,300,1,27
96828,240,140,681,280,136,1,40.1995
98256,399,525,631,400,540,1,15.0333
99630,240,140,683,238,141,1,2.23607
101058,559,140,627,555,129,1,11.7047
102430,175,299,670,154,300,1,21.0238
103842,625,300,700,617,298,1,8.24621
105287,399,525,1103,398,533,1,8.06226
107133,400,75,693,381,89,1,23.6008
108565,240,459,633,220,486,1,33.6006
109942,625,300,623,617,300,1,8
111306,175,299,592,112,305,1,63.2851
112645,559,140,710,555,136,1,5.65685
114100,559,459,650,543,455,1,16.4924
115492,400,75,664,386,73,1,14.1421
116902,559,459,710,567,431,1,29.1204
118354,240,459,772,280,493,1,52.4976
119866,399,525,708,405,517,1,10
121322,625,300,629,652,298,1,27.074
122693,240,140,639,208,136,1,32.249
124080,240,459,691,231,426,1,34.2053
125514,559,140,697,562,124,1,16.2788
126955,399,525,657,381,552,1,32.45
128357,625,300,636,617,298,1,8.24621
129735,400,75,612,393,89,1,15.6525
131088,625,300,725,617,281,1,20.6155
132554,175,299,692,177,305,1,6.32456
133991,240,459,736,255,431,1,31.7648
135468,559,140,707,538,148,1,22.4722
136917,399,525,877,398,493,1,32.0156
138536,400,75,689,398,108,1,33.0606
140959,559,459,700,562,414,1,45.0999
142403,559,140,672,550,129,1,14.2127
143820,240,140,621,231,141,1,9.05539
145185,399,525,655,410,552,1,29.1548
146578,240,140,624,215,129,1,27.313
147944,399,525,656,400,498,1,27.0185
149341,559,459,730,562,431,1,28.1603
150813,175,299,723,201,300,1,26.0192
152282,559,140,718,567,152,1,14.4222
153741,240,140,665,255,152,1,19.2094
155147,399,525,762,400,498,1,27.0185
156652,240,459,631,250,443,1,18.868
158022,175,299,674,154,300,1,21.0238
159439,625,300,665,581,300,1,44
160849,559,140,744,567,112,1,29.1204
162339,400,75,638,398,56,1,19.105
163718,240,140,639,227,108,1,34.5398
165102,400,75,656,400,80,1,5
166501,559,140,665,543,124,1,22.6274
167911,175,299,559,166,281,1,20.1246
169211,400,75,617,362,56,1,42.4853
170563,399,525,748,400,486,1,39.0128
172052,240,140,639,250,136,1,10.7703
173437,625,300,675,629,300,1,4
174854,559,459,665,567,450,1,12.0416
176265,240,459,727,220,498,1,43.8292
177733,240,140,671,231,152,1,15
179152,400,75,622,400,89,1,14
180516,240,459,644,227,481,1,25.5539
181905,625,300,689,598,300,1,27
183338,399,525,753,417,498,1,32.45
184833,400,75,727,398,89,1,14.1421
